role,filename,sr,channels,subtype,duration,frames,min,max,max_abs,rms,dc_offset,nan,inf,near_silent,n_samples_near_fullscale,max_consecutive_run_near_fullscale
Mix-L,L0073.wav,4000,1,PCM_16,15.0,60000,-0.00665283203125,0.00799560546875,0.00799560546875,0.0008903480972135352,-8.23974609375e-08,False,False,False,0,0
Mix-L,L0074.wav,4000,1,PCM_16,15.0,60000,-0.046295166015625,0.040069580078125,0.046295166015625,0.005874477402227994,1.2217203776041666e-06,False,False,False,0,0
Mix-L,L0075.wav,4000,1,PCM_16,15.0,60000,-0.060302734375,0.071441650390625,0.071441650390625,0.004215596556202298,1.1494954427083334e-07,False,False,False,0,0
Mix-L,L0076.wav,4000,1,PCM_16,15.0,60000,-0.03533935546875,0.03515625,0.03533935546875,0.00361215406096757,-1.4185587565104167e-06,False,False,False,0,0
Mix-L,L0077.wav,4000,1,PCM_16,15.0,60000,-0.398651123046875,0.5457763671875,0.5457763671875,0.014844122485665577,6.581624348958334e-07,False,False,False,0,0
Mix-L,L0078.wav,4000,1,PCM_16,15.0,60000,-0.0118408203125,0.01251220703125,0.01251220703125,0.0015530064382463145,-2.9805501302083333e-07,False,False,False,0,0
Mix-L,L0079.wav,4000,1,PCM_16,15.0,60000,-0.11865234375,0.119384765625,0.119384765625,0.0040838607444488445,-1.25579833984375e-06,False,False,False,0,0
Mix-L,L0080.wav,4000,1,PCM_16,15.0,60000,-0.060302734375,0.071441650390625,0.071441650390625,0.004215596556202298,1.1494954427083334e-07,False,False,False,0,0
Mix-L,L0081.wav,4000,1,PCM_16,15.0,60000,-0.058929443359375,0.068756103515625,0.068756103515625,0.004043793457875343,4.216512044270833e-07,False,False,False,0,0
Mix-L,L0082.wav,4000,1,PCM_16,15.0,60000,-0.045379638671875,0.036956787109375,0.045379638671875,0.003559227950067507,-3.0731201171875e-06,False,False,False,0,0
Mix-L,L0083.wav,4000,1,PCM_16,15.0,60000,-0.10986328125,0.0697021484375,0.10986328125,0.006305628631856181,-3.5125732421875e-06,False,False,False,0,0
Mix-L,L0084.wav,4000,1,PCM_16,15.0,60000,-0.176788330078125,0.191375732421875,0.191375732421875,0.007593169869461912,-1.9287109375e-06,False,False,False,0,0
Mix-L,L0085.wav,4000,1,PCM_16,15.0,60000,-0.04913330078125,0.059173583984375,0.059173583984375,0.0045452974446654835,7.176717122395834e-07,False,False,False,0,0
Mix-L,L0086.wav,4000,1,PCM_16,15.0,60000,-0.155853271484375,0.191680908203125,0.191680908203125,0.008967453552314207,2.34222412109375e-06,False,False,False,0,0
Mix-L,L0087.wav,4000,1,PCM_16,15.0,60000,-0.023895263671875,0.032623291015625,0.032623291015625,0.0031188213764859274,4.425048828125e-08,False,False,False,0,0
Mix-L,L0088.wav,4000,1,PCM_16,15.0,60000,-0.017822265625,0.018951416015625,0.018951416015625,0.0028516365884274863,-5.452473958333333e-07,False,False,False,0,0
Mix-L,L0089.wav,4000,1,PCM_16,15.0,60000,-0.043212890625,0.043365478515625,0.043365478515625,0.0021734440563639158,3.3315022786458333e-07,False,False,False,0,0
Mix-L,L0090.wav,4000,1,PCM_16,15.0,60000,-0.010101318359375,0.008819580078125,0.010101318359375,0.0012583172096045474,8.977254231770834e-07,False,False,False,0,0
Mix-L,L0091.wav,4000,1,PCM_16,15.0,60000,-0.051544189453125,0.06829833984375,0.06829833984375,0.0054323781345643,3.09600830078125e-06,False,False,False,0,0
Mix-L,L0092.wav,4000,1,PCM_16,15.0,60000,-0.05743408203125,0.059600830078125,0.059600830078125,0.004030815931294883,-1.5167236328125e-06,False,False,False,0,0
Mix-L,L0093.wav,4000,1,PCM_16,15.0,60000,-0.023895263671875,0.032623291015625,0.032623291015625,0.0031188213764859274,4.425048828125e-08,False,False,False,0,0
Mix-L,L0094.wav,4000,1,PCM_16,15.0,60000,-0.017822265625,0.018951416015625,0.018951416015625,0.0028516365884274863,-5.452473958333333e-07,False,False,False,0,0
Mix-L,L0095.wav,4000,1,PCM_16,15.0,60000,-0.054840087890625,0.05426025390625,0.054840087890625,0.0031836678124805545,2.899169921875e-08,False,False,False,0,0
Mix-L,L0096.wav,4000,1,PCM_16,15.0,60000,-0.019287109375,0.020477294921875,0.020477294921875,0.001217531904257693,-2.1464029947916666e-07,False,False,False,0,0
Mix-L,L0097.wav,4000,1,PCM_16,15.0,60000,-0.0821533203125,0.066650390625,0.0821533203125,0.007972151293947126,7.878621419270834e-07,False,False,False,0,0
Mix-L,L0098.wav,4000,1,PCM_16,15.0,60000,-0.082733154296875,0.067596435546875,0.082733154296875,0.0089779071297397,-5.583699544270833e-06,False,False,False,0,0
Mix-L,L0099.wav,4000,1,PCM_16,15.0,60000,-0.0509033203125,0.053802490234375,0.053802490234375,0.005526462501249503,7.420857747395833e-07,False,False,False,0,0
Mix-L,L0100.wav,4000,1,PCM_16,15.0,60000,-0.088348388671875,0.07928466796875,0.088348388671875,0.005316723568710166,2.0579020182291666e-06,False,False,False,0,0
Mix-L,L0101.wav,4000,1,PCM_16,15.0,60000,-0.014678955078125,0.014984130859375,0.014984130859375,0.002591980003344777,-6.556193033854167e-07,False,False,False,0,0
Mix-L,L0102.wav,4000,1,PCM_16,15.0,60000,-0.02978515625,0.033233642578125,0.033233642578125,0.0033777872292456816,3.248087565104167e-06,False,False,False,0,0
Mix-L,L0103.wav,4000,1,PCM_16,15.0,60000,-0.01171875,0.011322021484375,0.01171875,0.002403729215018136,1.2624104817708334e-06,False,False,False,0,0
Mix-L,L0104.wav,4000,1,PCM_16,15.0,60000,-0.07720947265625,0.0849609375,0.0849609375,0.005627468240085046,5.849202473958333e-08,False,False,False,0,0
Mix-L,L0105.wav,4000,1,PCM_16,15.0,60000,-0.0301513671875,0.032379150390625,0.032379150390625,0.0056112366432750785,-1.50909423828125e-06,False,False,False,0,0
Mix-L,L0106.wav,4000,1,PCM_16,15.0,60000,-0.010101318359375,0.008819580078125,0.010101318359375,0.0012583172096045474,8.977254231770834e-07,False,False,False,0,0
Mix-L,L0107.wav,4000,1,PCM_16,15.0,60000,-0.10986328125,0.0697021484375,0.10986328125,0.006305628631856181,-3.5125732421875e-06,False,False,False,0,0
Mix-L,L0108.wav,4000,1,PCM_16,15.0,60000,-0.034393310546875,0.03466796875,0.03466796875,0.005712699082687525,-1.1881510416666667e-06,False,False,False,0,0
Mix-L,L0109.wav,4000,1,PCM_16,15.0,60000,-0.00750732421875,0.006561279296875,0.00750732421875,0.0007519967202764375,-1.007080078125e-07,False,False,False,0,0
Mix-L,L0110.wav,4000,1,PCM_16,15.0,60000,-0.0347900390625,0.0323486328125,0.0347900390625,0.0033554083694196,4.0028889973958335e-07,False,False,False,0,0
Mix-L,L0111.wav,4000,1,PCM_16,15.0,60000,-0.016326904296875,0.0157470703125,0.016326904296875,0.0012602500637113611,4.4708251953125e-07,False,False,False,0,0
Mix-L,L0112.wav,4000,1,PCM_16,15.0,60000,-0.017547607421875,0.015869140625,0.017547607421875,0.0019270711358217035,-3.153483072916667e-08,False,False,False,0,0
Mix-L,L0113.wav,4000,1,PCM_16,15.0,60000,-0.0037841796875,0.00421142578125,0.00421142578125,0.0004735904360031928,-8.138020833333333e-08,False,False,False,0,0
Mix-L,L0114.wav,4000,1,PCM_16,15.0,60000,-0.037567138671875,0.03411865234375,0.037567138671875,0.0024659929026265804,9.714762369791666e-08,False,False,False,0,0
Mix-L,L0115.wav,4000,1,PCM_16,15.0,60000,-0.01226806640625,0.01513671875,0.01513671875,0.0008665590486321338,1.3529459635416667e-07,False,False,False,0,0
Mix-L,L0116.wav,4000,1,PCM_16,15.0,60000,-0.03033447265625,0.0208740234375,0.03033447265625,0.0019320066437604963,2.74658203125e-07,False,False,False,0,0
Mix-L,L0117.wav,4000,1,PCM_16,15.0,60000,-0.04486083984375,0.0404052734375,0.04486083984375,0.002806953821734354,1.77001953125e-07,False,False,False,0,0
Mix-L,L0118.wav,4000,1,PCM_16,15.0,60000,-0.114776611328125,0.12335205078125,0.12335205078125,0.005011189531363948,1.52740478515625e-06,False,False,False,0,0
Mix-L,L0119.wav,4000,1,PCM_16,15.0,60000,-0.037567138671875,0.03411865234375,0.037567138671875,0.0024659929026265804,9.714762369791666e-08,False,False,False,0,0
Mix-L,L0120.wav,4000,1,PCM_16,15.0,60000,-0.00750732421875,0.006561279296875,0.00750732421875,0.0007519967202764375,-1.007080078125e-07,False,False,False,0,0
Mix-L,L0121.wav,4000,1,PCM_16,15.0,60000,-0.01171875,0.011322021484375,0.01171875,0.002403729215018136,1.2624104817708334e-06,False,False,False,0,0
Mix-L,L0122.wav,4000,1,PCM_16,15.0,60000,-0.0042724609375,0.00445556640625,0.00445556640625,0.00046127357192659636,-1.251220703125e-07,False,False,False,0,0
Mix-L,L0123.wav,4000,1,PCM_16,15.0,60000,-0.155853271484375,0.191680908203125,0.191680908203125,0.008967453552314207,2.34222412109375e-06,False,False,False,0,0
Mix-L,L0124.wav,4000,1,PCM_16,15.0,60000,-0.014678955078125,0.014984130859375,0.014984130859375,0.002591980003344777,-6.556193033854167e-07,False,False,False,0,0
Mix-L,L0125.wav,4000,1,PCM_16,15.0,60000,-0.176788330078125,0.191375732421875,0.191375732421875,0.007593169869461912,-1.9287109375e-06,False,False,False,0,0
Mix-L,L0126.wav,4000,1,PCM_16,15.0,60000,-0.016326904296875,0.0157470703125,0.016326904296875,0.0012602500637113611,4.4708251953125e-07,False,False,False,0,0
Mix-L,L0127.wav,4000,1,PCM_16,15.0,60000,-0.01171875,0.011322021484375,0.01171875,0.002403729215018136,1.2624104817708334e-06,False,False,False,0,0
Mix-L,L0128.wav,4000,1,PCM_16,15.0,60000,-0.0509033203125,0.053802490234375,0.053802490234375,0.005526462501249503,7.420857747395833e-07,False,False,False,0,0
Mix-L,L0129.wav,4000,1,PCM_16,15.0,60000,-0.037567138671875,0.03411865234375,0.037567138671875,0.0024659929026265804,9.714762369791666e-08,False,False,False,0,0
Mix-L,L0130.wav,4000,1,PCM_16,15.0,60000,-0.18121337890625,0.189697265625,0.189697265625,0.009387999512317094,-2.2328694661458335e-06,False,False,False,0,0
Mix-L,L0131.wav,4000,1,PCM_16,15.0,60000,-0.0177001953125,0.0162353515625,0.0177001953125,0.0013839625169332706,-2.1413167317708333e-07,False,False,False,0,0
Mix-L,L0132.wav,4000,1,PCM_16,15.0,60000,-0.021820068359375,0.023345947265625,0.023345947265625,0.004368182334716705,1.220703125e-07,False,False,False,0,0
Mix-L,L0133.wav,4000,1,PCM_16,15.0,60000,-0.045379638671875,0.036956787109375,0.045379638671875,0.003559227950067507,-3.0731201171875e-06,False,False,False,0,0
Mix-L,L0134.wav,4000,1,PCM_16,15.0,60000,-0.176788330078125,0.191375732421875,0.191375732421875,0.007593169869461912,-1.9287109375e-06,False,False,False,0,0
Mix-L,L0135.wav,4000,1,PCM_16,15.0,60000,-0.05194091796875,0.051666259765625,0.05194091796875,0.0028436650638594295,-3.011067708333333e-07,False,False,False,0,0
Mix-L,L0136.wav,4000,1,PCM_16,15.0,60000,-0.0301513671875,0.032379150390625,0.032379150390625,0.0056112366432750785,-1.50909423828125e-06,False,False,False,0,0
Mix-L,L0137.wav,4000,1,PCM_16,15.0,60000,-0.045379638671875,0.036956787109375,0.045379638671875,0.003559227950067507,-3.0731201171875e-06,False,False,False,0,0
Mix-L,L0138.wav,4000,1,PCM_16,15.0,60000,-0.0911865234375,0.111602783203125,0.111602783203125,0.009576499180040604,1.3397216796875e-06,False,False,False,0,0
Mix-L,L0139.wav,4000,1,PCM_16,15.0,60000,-0.043212890625,0.043365478515625,0.043365478515625,0.0021734440563639158,3.3315022786458333e-07,False,False,False,0,0
Mix-L,L0140.wav,4000,1,PCM_16,15.0,60000,-0.0347900390625,0.0323486328125,0.0347900390625,0.0033554083694196,4.0028889973958335e-07,False,False,False,0,0
Mix-L,L0141.wav,4000,1,PCM_16,15.0,60000,-0.037567138671875,0.03411865234375,0.037567138671875,0.0024659929026265804,9.714762369791666e-08,False,False,False,0,0
Mix-L,L0142.wav,4000,1,PCM_16,15.0,60000,-0.0118408203125,0.01251220703125,0.01251220703125,0.0015530064382463145,-2.9805501302083333e-07,False,False,False,0,0
Mix-L,L0143.wav,4000,1,PCM_16,15.0,60000,-0.039093017578125,0.046661376953125,0.046661376953125,0.005890196743294346,9.511311848958333e-08,False,False,False,0,0
Mix-L,L0144.wav,4000,1,PCM_16,15.0,60000,-0.02447509765625,0.022796630859375,0.02447509765625,0.004267176988256529,8.23974609375e-08,False,False,False,0,0
Mix-L,L0145.wav,4000,1,PCM_16,15.0,60000,-0.0118408203125,0.01251220703125,0.01251220703125,0.0015530064382463145,-2.9805501302083333e-07,False,False,False,0,0
Mix-M,M0001.wav,4000,1,PCM_16,15.0,60000,-0.049072265625,0.04949951171875,0.04949951171875,0.00962603043445065,4.345703125e-06,False,False,False,0,0
Mix-M,M0002.wav,4000,1,PCM_16,15.0,60000,-0.022369384765625,0.018463134765625,0.022369384765625,0.002899178951316291,6.7901611328125e-07,False,False,False,0,0
Mix-M,M0003.wav,4000,1,PCM_16,15.0,60000,-0.046112060546875,0.0535888671875,0.0535888671875,0.00763269978757763,-7.542928059895834e-07,False,False,False,0,0
Mix-M,M0004.wav,4000,1,PCM_16,15.0,60000,-0.0067138671875,0.008056640625,0.008056640625,0.0009683504690745844,2.9500325520833334e-08,False,False,False,0,0
Mix-M,M0005.wav,4000,1,PCM_16,15.0,60000,-0.064056396484375,0.091583251953125,0.091583251953125,0.00662047098755959,7.5531005859375e-07,False,False,False,0,0
Mix-M,M0006.wav,4000,1,PCM_16,15.0,60000,-0.026641845703125,0.031097412109375,0.031097412109375,0.005089096576537837,1.2852986653645832e-06,False,False,False,0,0
Mix-M,M0007.wav,4000,1,PCM_16,15.0,60000,-0.008636474609375,0.007965087890625,0.008636474609375,0.0009498676958468427,-9.877522786458334e-07,False,False,False,0,0
Mix-M,M0008.wav,4000,1,PCM_16,15.0,60000,-0.02899169921875,0.02752685546875,0.02899169921875,0.005078476343471721,-6.296793619791667e-07,False,False,False,0,0
Mix-M,M0009.wav,4000,1,PCM_16,15.0,60000,-0.020477294921875,0.020172119140625,0.020477294921875,0.0035769161115421777,-1.2715657552083334e-08,False,False,False,0,0
Mix-M,M0010.wav,4000,1,PCM_16,15.0,60000,-0.03338623046875,0.030548095703125,0.03338623046875,0.0021866687830278965,5.4931640625e-08,False,False,False,0,0
Mix-M,M0011.wav,4000,1,PCM_16,15.0,60000,-0.0174560546875,0.019775390625,0.019775390625,0.0037629842440158367,3.550211588541667e-07,False,False,False,0,0
Mix-M,M0012.wav,4000,1,PCM_16,15.0,60000,-0.01177978515625,0.01153564453125,0.01177978515625,0.0021313949898688787,4.3385823567708336e-07,False,False,False,0,0
Mix-M,M0013.wav,4000,1,PCM_16,15.0,60000,-0.004638671875,0.0048828125,0.0048828125,0.0008002839152902607,-3.0771891276041666e-07,False,False,False,0,0
Mix-M,M0014.wav,4000,1,PCM_16,15.0,60000,-0.020721435546875,0.02154541015625,0.02154541015625,0.003956564502295753,1.0121663411458332e-06,False,False,False,0,0
Mix-M,M0015.wav,4000,1,PCM_16,15.0,60000,-0.087432861328125,0.0634765625,0.087432861328125,0.006288010066639543,3.5044352213541666e-07,False,False,False,0,0
Mix-M,M0016.wav,4000,1,PCM_16,15.0,60000,-0.00360107421875,0.003204345703125,0.00360107421875,0.0005326004785514725,-7.883707682291667e-08,False,False,False,0,0
Mix-M,M0017.wav,4000,1,PCM_16,15.0,60000,-0.006378173828125,0.0054931640625,0.006378173828125,0.0007939314475418771,-1.5207926432291667e-07,False,False,False,0,0
Mix-M,M0018.wav,4000,1,PCM_16,15.0,60000,-0.016082763671875,0.015655517578125,0.016082763671875,0.002938174701626122,5.757649739583333e-07,False,False,False,0,0
Mix-M,M0019.wav,4000,1,PCM_16,15.0,60000,-0.01116943359375,0.0091552734375,0.01116943359375,0.0016815488735264926,-1.0732014973958333e-07,False,False,False,0,0
Mix-M,M0020.wav,4000,1,PCM_16,15.0,60000,-0.113433837890625,0.05633544921875,0.113433837890625,0.0016807218349973836,1.7496744791666667e-07,False,False,False,0,0
Mix-M,M0021.wav,4000,1,PCM_16,15.0,60000,-0.03033447265625,0.034149169921875,0.034149169921875,0.004426674066002891,-1.1235555013020833e-06,False,False,False,0,0
Mix-M,M0022.wav,4000,1,PCM_16,15.0,60000,-0.0584716796875,0.065277099609375,0.065277099609375,0.005488620867182334,-4.7251383463541667e-07,False,False,False,0,0
Mix-M,M0023.wav,4000,1,PCM_16,15.0,60000,-0.02984619140625,0.038330078125,0.038330078125,0.0035979091334162852,-3.243001302083333e-06,False,False,False,0,0
Mix-M,M0024.wav,4000,1,PCM_16,15.0,60000,-0.04522705078125,0.0458984375,0.0458984375,0.0077765214665532845,2.2832234700520834e-06,False,False,False,0,0
Mix-M,M0025.wav,4000,1,PCM_16,15.0,60000,-0.03192138671875,0.027557373046875,0.03192138671875,0.0048755484335163335,-1.885986328125e-06,False,False,False,0,0
Mix-M,M0026.wav,4000,1,PCM_16,15.0,60000,-0.0537109375,0.04852294921875,0.0537109375,0.007202629146589618,-1.953125e-06,False,False,False,0,0
Mix-M,M0027.wav,4000,1,PCM_16,15.0,60000,-0.01324462890625,0.012939453125,0.01324462890625,0.0015062326802663412,-4.796346028645833e-07,False,False,False,0,0
Mix-M,M0028.wav,4000,1,PCM_16,15.0,60000,-0.020965576171875,0.01959228515625,0.020965576171875,0.0016831757029402712,6.40869140625e-08,False,False,False,0,0
Mix-M,M0029.wav,4000,1,PCM_16,15.0,60000,-0.017486572265625,0.018768310546875,0.018768310546875,0.002754254265590298,-5.101521809895834e-07,False,False,False,0,0
Mix-M,M0030.wav,4000,1,PCM_16,15.0,60000,-0.012939453125,0.011016845703125,0.012939453125,0.0017706566683332013,2.0701090494791666e-07,False,False,False,0,0
Mix-M,M0031.wav,4000,1,PCM_16,15.0,60000,-0.0513916015625,0.046661376953125,0.0513916015625,0.003787526799769817,-1.4063517252604166e-06,False,False,False,0,0
Mix-M,M0032.wav,4000,1,PCM_16,15.0,60000,-0.026092529296875,0.018646240234375,0.026092529296875,0.002557937911720015,-5.79833984375e-08,False,False,False,0,0
Mix-M,M0033.wav,4000,1,PCM_16,15.0,60000,-0.0618896484375,0.066650390625,0.066650390625,0.00625810797113249,6.744384765625e-07,False,False,False,0,0
Mix-M,M0034.wav,4000,1,PCM_16,15.0,60000,-0.020050048828125,0.02056884765625,0.02056884765625,0.0035883629503049804,-1.0487874348958332e-06,False,False,False,0,0
Mix-M,M0035.wav,4000,1,PCM_16,15.0,60000,-0.008026123046875,0.008026123046875,0.008026123046875,0.0011310915370992764,-4.231770833333333e-07,False,False,False,0,0
Mix-M,M0036.wav,4000,1,PCM_16,15.0,60000,-0.051544189453125,0.051910400390625,0.051910400390625,0.007865427158914787,4.984537760416667e-08,False,False,False,0,0
Mix-M,M0037.wav,4000,1,PCM_16,15.0,60000,-0.027435302734375,0.03497314453125,0.03497314453125,0.003927648317398682,-1.2232462565104166e-06,False,False,False,0,0
Mix-M,M0038.wav,4000,1,PCM_16,15.0,60000,-0.03692626953125,0.076934814453125,0.076934814453125,0.00733837285389402,4.0232340494791667e-07,False,False,False,0,0
Mix-M,M0039.wav,4000,1,PCM_16,15.0,60000,-0.047943115234375,0.045806884765625,0.047943115234375,0.006042149372213175,-2.13623046875e-06,False,False,False,0,0
Mix-M,M0040.wav,4000,1,PCM_16,15.0,60000,-0.031158447265625,0.032958984375,0.032958984375,0.004458749605992059,-4.5725504557291665e-07,False,False,False,0,0
Mix-M,M0041.wav,4000,1,PCM_16,15.0,60000,-0.007720947265625,0.0076904296875,0.007720947265625,0.0008702630303629553,9.714762369791666e-08,False,False,False,0,0
Mix-M,M0042.wav,4000,1,PCM_16,15.0,60000,-0.040252685546875,0.036865234375,0.040252685546875,0.0024152547744079934,-8.087158203125e-08,False,False,False,0,0
Mix-M,M0043.wav,4000,1,PCM_16,15.0,60000,-0.022705078125,0.01947021484375,0.022705078125,0.003539289272311608,2.1565755208333333e-07,False,False,False,0,0
Mix-M,M0044.wav,4000,1,PCM_16,15.0,60000,-0.004547119140625,0.00433349609375,0.004547119140625,0.0006754047726939607,-4.0181477864583334e-07,False,False,False,0,0
Mix-M,M0045.wav,4000,1,PCM_16,15.0,60000,-0.049102783203125,0.051544189453125,0.051544189453125,0.00794634725575858,4.1300455729166666e-07,False,False,False,0,0
Mix-M,M0046.wav,4000,1,PCM_16,15.0,60000,-0.04949951171875,0.045257568359375,0.04949951171875,0.005741013803789124,4.6284993489583334e-07,False,False,False,0,0
Mix-M,M0047.wav,4000,1,PCM_16,15.0,60000,-0.028961181640625,0.030303955078125,0.030303955078125,0.004511204641398773,1.0121663411458332e-06,False,False,False,0,0
Mix-M,M0048.wav,4000,1,PCM_16,15.0,60000,-0.022430419921875,0.019866943359375,0.022430419921875,0.003416283687116235,2.655029296875e-07,False,False,False,0,0
Mix-M,M0049.wav,4000,1,PCM_16,15.0,60000,-0.008056640625,0.007904052734375,0.008056640625,0.0013401928292619803,-5.594889322916667e-09,False,False,False,0,0
Mix-M,M0050.wav,4000,1,PCM_16,15.0,60000,-0.02288818359375,0.0289306640625,0.0289306640625,0.0035529034083970116,-1.1444091796875e-07,False,False,False,0,0
Mix-M,M0051.wav,4000,1,PCM_16,15.0,60000,-0.039886474609375,0.0325927734375,0.039886474609375,0.005207149761047991,6.7901611328125e-07,False,False,False,0,0
Mix-M,M0052.wav,4000,1,PCM_16,15.0,60000,-0.0172119140625,0.0157470703125,0.0172119140625,0.0020595592916310447,5.79833984375e-08,False,False,False,0,0
Mix-M,M0053.wav,4000,1,PCM_16,15.0,60000,-0.05072021484375,0.0491943359375,0.05072021484375,0.003953966624271289,-1.6754150390625e-06,False,False,False,0,0
Mix-M,M0054.wav,4000,1,PCM_16,15.0,60000,-0.0159912109375,0.018585205078125,0.018585205078125,0.002502830583657132,7.883707682291667e-08,False,False,False,0,0
Mix-M,M0055.wav,4000,1,PCM_16,15.0,60000,-0.007354736328125,0.00604248046875,0.007354736328125,0.0007088231730161134,2.288818359375e-08,False,False,False,0,0
Mix-M,M0056.wav,4000,1,PCM_16,15.0,60000,-0.0572509765625,0.066741943359375,0.066741943359375,0.004365094415183221,5.900065104166667e-08,False,False,False,0,0
Mix-M,M0057.wav,4000,1,PCM_16,15.0,60000,-0.0263671875,0.026580810546875,0.026580810546875,0.003230215632575365,-1.3326009114583332e-07,False,False,False,0,0
Mix-M,M0058.wav,4000,1,PCM_16,15.0,60000,-0.027313232421875,0.02886962890625,0.02886962890625,0.0031236753959514433,-1.7445882161458334e-07,False,False,False,0,0
Mix-M,M0059.wav,4000,1,PCM_16,15.0,60000,-0.041778564453125,0.056182861328125,0.056182861328125,0.005005191139090105,-1.4811197916666666e-06,False,False,False,0,0
Mix-M,M0060.wav,4000,1,PCM_16,15.0,60000,-0.069854736328125,0.085113525390625,0.085113525390625,0.011461970901765428,-3.6870320638020834e-06,False,False,False,0,0
Mix-M,M0061.wav,4000,1,PCM_16,15.0,60000,-0.054229736328125,0.040863037109375,0.054229736328125,0.006004645303711031,2.00958251953125e-06,False,False,False,0,0
Mix-M,M0062.wav,4000,1,PCM_16,15.0,60000,-0.039215087890625,0.044342041015625,0.044342041015625,0.005951767439327396,3.4230550130208333e-07,False,False,False,0,0
Mix-M,M0063.wav,4000,1,PCM_16,15.0,60000,-0.083038330078125,0.091888427734375,0.091888427734375,0.010364750069496323,-1.47552490234375e-06,False,False,False,0,0
Mix-M,M0064.wav,4000,1,PCM_16,15.0,60000,-0.03094482421875,0.026153564453125,0.03094482421875,0.004118783956617108,1.9632975260416667e-07,False,False,False,0,0
Mix-M,M0065.wav,4000,1,PCM_16,15.0,60000,-0.043792724609375,0.044342041015625,0.044342041015625,0.006215601552892981,-1.5360514322916666e-07,False,False,False,0,0
Mix-M,M0066.wav,4000,1,PCM_16,15.0,60000,-0.0394287109375,0.0523681640625,0.0523681640625,0.005753624017094885,-8.85009765625e-08,False,False,False,0,0
Mix-M,M0067.wav,4000,1,PCM_16,15.0,60000,-0.014556884765625,0.0126953125,0.014556884765625,0.0021075817826158682,7.781982421875e-08,False,False,False,0,0
Mix-M,M0068.wav,4000,1,PCM_16,15.0,60000,-0.0166015625,0.0322265625,0.0322265625,0.00229816014857262,1.1820475260416667e-06,False,False,False,0,0
Mix-M,M0069.wav,4000,1,PCM_16,15.0,60000,-0.053863525390625,0.079864501953125,0.079864501953125,0.0024372467497605355,-4.216512044270833e-07,False,False,False,0,0
Mix-M,M0070.wav,4000,1,PCM_16,15.0,60000,-0.03265380859375,0.034759521484375,0.034759521484375,0.0037343754355212214,3.6366780598958336e-07,False,False,False,0,0
Mix-M,M0071.wav,4000,1,PCM_16,15.0,60000,-0.024383544921875,0.041290283203125,0.041290283203125,0.003181648681654622,-1.0045369466145832e-06,False,False,False,0,0
Mix-M,M0072.wav,4000,1,PCM_16,15.0,60000,-0.026275634765625,0.02850341796875,0.02850341796875,0.0021140299498805127,3.6773681640625e-07,False,False,False,0,0
Mix-M,M0073.wav,4000,1,PCM_16,15.0,60000,-0.032257080078125,0.032135009765625,0.032257080078125,0.0041877594290384785,1.1301676432291667e-06,False,False,False,0,0
Mix-M,M0074.wav,4000,1,PCM_16,15.0,60000,-0.02374267578125,0.0245361328125,0.0245361328125,0.0031460885941116084,5.3558349609375e-07,False,False,False,0,0
Mix-M,M0075.wav,4000,1,PCM_16,15.0,60000,-0.01763916015625,0.0177001953125,0.0177001953125,0.0022341891502679974,-9.847005208333333e-07,False,False,False,0,0
Mix-M,M0076.wav,4000,1,PCM_16,15.0,60000,-0.050567626953125,0.04608154296875,0.050567626953125,0.004574941937186391,4.1046142578125e-07,False,False,False,0,0
Mix-M,M0077.wav,4000,1,PCM_16,15.0,60000,-0.01470947265625,0.01324462890625,0.01470947265625,0.0015542278365060084,-9.256998697916666e-08,False,False,False,0,0
Mix-M,M0078.wav,4000,1,PCM_16,15.0,60000,-0.035858154296875,0.023406982421875,0.035858154296875,0.0033159214955596076,9.0789794921875e-07,False,False,False,0,0
Mix-M,M0079.wav,4000,1,PCM_16,15.0,60000,-0.01800537109375,0.01763916015625,0.01800537109375,0.0026644390227932593,-1.2410481770833332e-07,False,False,False,0,0
Mix-M,M0080.wav,4000,1,PCM_16,15.0,60000,-0.046142578125,0.056640625,0.056640625,0.0034559674498560455,-5.5084228515625e-07,False,False,False,0,0
Mix-M,M0081.wav,4000,1,PCM_16,15.0,60000,-0.0382080078125,0.04876708984375,0.04876708984375,0.005986293820629807,-2.3905436197916665e-07,False,False,False,0,0
Mix-M,M0082.wav,4000,1,PCM_16,15.0,60000,-0.016937255859375,0.021881103515625,0.021881103515625,0.0025319157087297342,-1.3158162434895833e-06,False,False,False,0,0
Mix-M,M0083.wav,4000,1,PCM_16,15.0,60000,-0.03643798828125,0.04510498046875,0.04510498046875,0.0048906558445764225,1.5309651692708333e-07,False,False,False,0,0
Mix-M,M0084.wav,4000,1,PCM_16,15.0,60000,-0.02685546875,0.0244140625,0.02685546875,0.002795096950392439,6.53076171875e-07,False,False,False,0,0
Mix-M,M0085.wav,4000,1,PCM_16,15.0,60000,-0.017303466796875,0.018096923828125,0.018096923828125,0.00262957411459465,-2.105712890625e-06,False,False,False,0,0
Mix-M,M0086.wav,4000,1,PCM_16,15.0,60000,-0.037506103515625,0.039154052734375,0.039154052734375,0.007830169265943291,1.75018310546875e-06,False,False,False,0,0
Mix-M,M0087.wav,4000,1,PCM_16,15.0,60000,-0.999969482421875,0.89788818359375,0.999969482421875,0.055014839412418345,1.39495849609375e-05,False,False,False,1,1
